Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
King Dragon Cuisine,CASUAL DINING,3.0,8.0,"505 Highway 7 East, Building B, Unit 238, Thornhill L3T 7V6","Dim Sum, Cantonese, Chinese, Asian",55.0,Thornhill
Canadian Thai,CASUAL DINING,3.7,51.0,"2300 John Street, Thornhill","Thai, Asian",45.0,Thornhill
Legend,CASUAL DINING,3.8,35.0,"5 Glen Cameron Road, Thornhill","Chinese, Asian",30.0,Thornhill
Chinese Dumpling House,CASUAL DINING,3.5,22.0,"Commerce Gate, 505 Highway 7, Thornhill","Northern Chinese, Chinese, Asian",35.0,Thornhill
Mideastro,CASUAL DINING,3.7,58.0,"8020 Bathurst Street, Thornhill","Middle Eastern, Mediterranean",60.0,Thornhill
Pho Viet Xpress,CASUAL DINING,3.9,25.0,"7077 Bathurst Street, Thornhill",Vietnamese,30.0,Thornhill
What A Bagel,DESSERT PARLOR,3.9,39.0,"8010 Bathurst Street, Thornhill L4J 0B8","Cafe, Bakery",20.0,Thornhill
Bâton Rouge Steakhouse & Bar,CASUAL DINING,3.9,53.0,"230 Commerce Valley Drive East Unit 7, Thornhill","Steak, American",100.0,Thornhill
Gonoe,CASUAL DINING,3.4,20.0,"5 Glen Cameron Road, Thornhill","Japanese, Korean",43.0,Thornhill
Red Lobster,CASUAL DINING,3.0,45.0,"7291 Yonge Street, Thornhill L3T 2A9",Seafood,60.0,Thornhill
Yang's Chinese Cuisine,CASUAL DINING,3.5,22.0,"8432 Leslie Street, Unit 110, Thornhill L3T 7M6","Dim Sum, Cantonese, Chinese, Asian",55.0,Thornhill
Aroma Espresso Bar,CAFÉ,3.9,53.0,"The Promenade Shopping Centre, 1 Promenade Circle, Thornhill",Cafe,25.0,Thornhill
Game of Cheese,CASUAL DINING,3.4,8.0,"505 Highway 7, Thornhill L3T 7P6",Asian Fusion,25.0,Thornhill
Aroowha Sushi & Sake Bar,CASUAL DINING,3.7,38.0,"1101 Rutherford Road, Thornhill","Sushi, Japanese, Asian",50.0,Thornhill
Koi Sakana,CASUAL DINING,3.8,28.0,"Golden Well Plaza, 360 Highway 7 East, Unit 3, Thornhill","Japanese, Asian",25.0,Thornhill
Oshio Japanese Restaurant,CASUAL DINING,3.6,27.0,"The Shops on Steeles and 404, 2900 Steeles Avenue E, Thornhill L3T 4X1","Sushi, Japanese, Asian",40.0,Thornhill
Pickle Barrel,CASUAL DINING,3.2,43.0,"The Promenade Shopping Centre, 1 Promenade Circle, Thornhill","Grill, Canadian",60.0,Thornhill
Mezza Notte Trattoria,CASUAL DINING,3.9,29.0,"SmartCentres Thornhill, 11 Disera Drive, Thornhill",Italian,50.0,Thornhill
Yummy Grill Restaurant,CASUAL DINING,3.6,24.0,"531 Atkinson Avenue, Thornhill","Mediterranean, Middle Eastern, Eastern European",50.0,Thornhill
Congee Wong,CASUAL DINING,3.5,28.0,"The Promenade Shopping Centre, 1 Promenade Circle, Vaughan","Cantonese, Chinese, Asian",35.0,Thornhill
Sushi Bong,CASUAL DINING,3.6,11.0,"World On Yonge, 7181 Yonge Street, Thornhill",Japanese,30.0,Thornhill
Sushi Kiku Japanese Cuisine,CASUAL DINING,3.2,21.0,"Unit 10, 230 Commerce Valley Drive, Thornhill L3T 7Y3","Sushi, Japanese, Asian",60.0,Thornhill
It's A Bao Time,QUICK BITES,2.9,11.0,"230 Commerce Valley Drive East, Unit 2A, Thornhill L3T 7Y3",Asian Fusion,,Thornhill
Shater Abbas Restaurant,CASUAL DINING,3.7,27.0,"8141 Yonge Street, Thornhill",Iranian,35.0,Thornhill
Bill's Pit,CASUAL DINING,3.5,31.0,"1200 Highway 7 West, Thornhill","Steak, Grill, Seafood, Italian",70.0,Thornhill
Pho Xe Lua,CASUAL DINING,3.2,28.0,"180 Steeles Avenue West, Thornhill",Vietnamese,30.0,Thornhill
Boneyard Grill,CASUAL DINING,3.9,30.0,"SmartCentres Thornhill, 10 Disera Drive, Thornhill","Grill, American",50.0,Thornhill
Royal Orchard Thai Cuisine,CASUAL DINING,3.9,30.0,"10 Royal Orchard Blvd, Thornhill",Thai,43.0,Thornhill
Nino D'Aversa Bakery,BAKERY,3.0,29.0,"7287 Yonge, Thornhill","Italian, Bakery",35.0,Thornhill
Leyle's Steak House & Seafood,CASUAL DINING,3.7,27.0,"8199 Yonge Street, Thornhill",Steak,90.0,Thornhill
The Tickled Toad Bar & Grill,BAR,3.7,29.0,"330 Steeles Avenue West, Thornhill",Bar Food,40.0,Thornhill
Wimpy's Diner,CASUAL DINING,3.9,19.0,"8123 Yonge Street, Thornhill",Diner,30.0,Thornhill
Seoul House,CASUAL DINING,3.0,18.0,"180 Steeles Avenue West, Unit 24, Thornhill","Korean, Asian",30.0,Thornhill
Steve's Restaurant,CASUAL DINING,3.8,30.0,"8100 Yonge Street, Unit 4, Thornhill",Diner,50.0,Thornhill
Chocolada,DESSERT PARLOR,3.9,18.0,"180 Steeles Avenue West, Unit 11, Thornhill",Desserts,15.0,Thornhill
Thai Room,CASUAL DINING,3.6,23.0,"1881 Steeles Avenue West, Unit 1B, Thornhill M3H 5Y4","Thai, Malaysian",45.0,Thornhill
Cafe Sheli,CASUAL DINING,3.6,18.0,"7700 Bathurst Street, Thornhill","Diner, Cafe",35.0,Thornhill
Health Herb Harmony,CASUAL DINING,3.6,15.0,"500 Highway 7 East, Thornhill","Chinese, Desserts",15.0,Thornhill
Eggsmart,CASUAL DINING,2.9,22.0,"8051 Yonge Street, Thornhill",Diner,30.0,Thornhill
Sunny Dragon,CASUAL DINING,3.6,16.0,"398 Steeles Avenue West, Thornhill","Korean, Asian",25.0,Thornhill
Steeles Deli Restaurant,CASUAL DINING,3.8,27.0,"180 Steeles Avenue West, Unit 19, Thornhill","Deli, American",60.0,Thornhill
White Orchid,CASUAL DINING,3.7,15.0,"360 Highway 7 East, Unit 5, Thornhill L4B 3Y7","Chinese, Malaysian, Singaporean",40.0,Thornhill
Ariake Japanese Restaurant,CASUAL DINING,3.9,26.0,"7700 Bathurst Street, Unit 10, Thornhill","Sushi, Japanese, Asian",35.0,Thornhill
Cafe Landwer,CAFÉ,3.1,10.0,"9340 Bathurst Street, Unit 1, Maple L6A 4N9","Cafe, Desserts",20.0,Thornhill
Sano Sushi,CASUAL DINING,3.6,21.0,"8143 Yonge Street, Thornhill","Japanese, Sushi, Asian",45.0,Thornhill
Szechuan Legend Restaurant,CASUAL DINING,3.6,9.0,"Commerce Gate, 505 Highway 7, Thornhill","Sichuan, Chinese, Asian",40.0,Thornhill
Bar Burrito,QUICK BITES,3.2,25.0,"230 Commerce Valley Drive East, Unit 5, Thornhill L3T 7T2",Tex-Mex,25.0,Thornhill
Pho Bistro,CASUAL DINING,3.7,22.0,"Yorkville North, 100 Steeles Avenue West, Unit 34, Vaughan","Vietnamese, Thai, Asian",45.0,Thornhill
The Alley,QUICK BITES,3.4,7.0,"505 Highway 7, Unit 16, Thornhill L3T 7T1","Taiwanese, Desserts",10.0,Thornhill
NCE BBQ,CASUAL DINING,3.4,4.0,"180 Steeles Ave West, Unit 20A, Thornhill L4J 2L1",Chinese,25.0,Thornhill
Reginos Pizza,QUICK BITES,3.9,23.0,"126 Clark Avenue East, Thornhill","Pizza, Fast Food",25.0,Thornhill
The Cups,DESSERT PARLOR,3.5,8.0,"5 Glen Cameron Road, Unit 25B, Thornhill L3T","Desserts, Bakery",10.0,Thornhill
Mister Laffa,QUICK BITES,3.4,21.0,"9001 Dufferin Street, Thornhill",Middle Eastern,20.0,Thornhill
Jacobs Deli,QUICK BITES,3.5,13.0,"1470 Centre Street, Thornhill","Deli, Fast Food",30.0,Thornhill
Hot Taste Restaurant,CASUAL DINING,3.3,16.0,"Ho-View Plaza, 324 Highway 7 East, Unit 1, Thornhill","Sichuan, Chinese, Asian",35.0,Thornhill
Kish Restaurant,QUICK BITES,3.7,13.0,"8136 Yonge St, Thornhill, Toronto",Iranian,30.0,Thornhill
The Guksu and Noodle,CASUAL DINING,3.1,6.0,"7771 Yonge Street, Toronto L3T 2C4",Korean,25.0,Thornhill
Moo Kyo Dong Nak Ji,CASUAL DINING,3.2,6.0,"7325 Yonge Street, Thornhill, GTA","Korean, Seafood",,Thornhill
Le Delice,BAKERY,3.3,14.0,"7355 Bayview Avenue, Thornhill","Bakery, Desserts",15.0,Thornhill
Fry Basket Fish & Chips,CASUAL DINING,3.9,11.0,"7057 Yonge Street, Thornhill",Fish and Chips,35.0,Thornhill
Shaanxi Restaurant,CASUAL DINING,3.4,5.0,"Commerce Gate, 505 Highway 7, Thornhill","Sichuan, Chinese, Asian",40.0,Thornhill
Red Bean Waffle House,DESSERT PARLOR,3.3,4.0,"100 Steeles Avenue West, Thornhill","Korean, Asian, Desserts",25.0,Thornhill
Ba-Li Laffa Kosher Mediterranean Grill,CASUAL DINING,3.4,14.0,"7117 Bathurst Street, Thornhill, GTA",Mediterranean,45.0,Thornhill
Hero Certified Burgers,QUICK BITES,3.6,20.0,"230 Commerce Valley Drive East, Thornhill","Burger, Sandwich",25.0,Thornhill
My Zaidy's Pizza,QUICK BITES,3.3,19.0,"Spring Farm Marketplace, 441 Clark Avenue West, Thornhill","Pizza, Jewish",20.0,Thornhill
Made in China Hotpot,CASUAL DINING,3.3,6.0,"Commerce Gate, 505 Highway 7, Thornhill","Chinese, Asian",25.0,Thornhill
Free 2nd Pizza,QUICK BITES,,,"1118 Centre Street, Thornhill","Pizza, Fast Food",25.0,Thornhill
