Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
STK Toronto,CASUAL DINING,2.9,13.0,153 Yorkville Avenue M5R 1C4,"Steak, Bar Food",125.0,Yorkville
Salad Days,QUICK BITES,3.7,22.0,"Cumberland Terrace, 2 Bloor Street West, Toronto M4W 1A8",Healthy Food,25.0,Yorkville
The Good Press,BEVERAGE SHOP,3.6,24.0,"87 Yorkville Avenue, Toronto M5R 1B9","Beverages, Juices, Healthy Food",30.0,Yorkville
Bar Reyna,CASUAL DINING,3.3,10.0,"158 Cumberland Street, Toronto M5R 1A8","Mediterranean, Bar Food",25.0,Yorkville
Xtreme Taste,QUICK BITES,3.8,27.0,"6 Cumberland Street, Toronto M4W 1j5","Mediterranean, Fast Food",20.0,Yorkville
Shogun,CASUAL DINING,3.9,30.0,"154 Cumberland Street, Toronto M5R 1A8",Sushi,40.0,Yorkville
Sawasdee,CASUAL DINING,3.1,26.0,"895 Yonge Street, Toronto M4W 2H2",Thai,35.0,Yorkville
.Gelato Simply Italian,DESSERT PARLOR,3.8,28.0,"146 Cumberland Street, Toronto M5R 1A8","Ice Cream, Desserts, Cafe",15.0,Yorkville
Sandwich Box,QUICK BITES,3.7,34.0,"1200 Bay Street, Toronto M5R2A5",Healthy Food,20.0,Yorkville
Nespresso Boutique Bar,CAFÉ,3.7,18.0,"159 Cumberland Street, Toronto M5R 1A2",Cafe,25.0,Yorkville
Prairie Girl Bakery,DESSERT PARLOR,3.5,20.0,"150 Bloor Street West, Toronto M5S 2X9",Desserts,15.0,Yorkville
Caplansky's Deli,CASUAL DINING,3.2,9.0,"156 Cumberland Street, Toronto M5R 1A8","Deli, Diner, Sandwich",,Yorkville
A La Carte At The Gardiner,CASUAL DINING,3.1,9.0,"The Gardiner Museum, 111 Queens Park, Toronto",European,70.0,Yorkville
Kathmandu Restaurant,CASUAL DINING,3.6,12.0,"12 Cumberland Street, Toronto M4W 1J5","Nepalese, Indian",60.0,Yorkville
Revitasize - Cold Pressed Juices,QUICK BITES,3.6,11.0,"70 Yorkville Avenue, Toronto M5R 1B9","Healthy Food, Juices",25.0,Yorkville
Sorry Coffee Co.,CAFÉ,3.4,14.0,"102 Bloor Street West, Toronto M5S 1M8","Cafe, Coffee and Tea",15.0,Yorkville
Trattoria Bacio,CASUAL DINING,3.8,20.0,"95 Cumberland Street, Toronto M5R3N7",Italian,30.0,Yorkville
Esther Soups,QUICK BITES,3.8,13.0,"Cumberland Terrace, 2 Bloor Street West, Toronto M4W 1A8",Fast Food,10.0,Yorkville
Pi Co.,CASUAL DINING,3.3,8.0,"1200 Bay Street, Toronto M5R 2A5",Pizza,25.0,Yorkville
Picnic,CAFÉ,3.7,11.0,"Holt Renfrew Centre, 60 Bloor Street West, Toronto M4W 3L8","Healthy Food, Cafe",25.0,Yorkville
