Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Touch,CASUAL DINING,3.0,9.0,"Dynamic Funds Tower, 1 Adelaide Street East, The PATH, Toronto",Indian,35.0,Financial District
Marcello's,Other,2.9,13.0,"Scotia Plaza, 40 King Street West, The PATH, Toronto",Deli,20.0,Financial District
Fourno,Other,3.5,9.0,"Exchange Tower, 130 King Street West, The PATH, Toronto M5X 1K6",Healthy Food,25.0,Financial District
La Prep,QUICK BITES,2.3,7.0,"The Plaza At Sheraton Centre, 123 Queen Street West, The PATH, Toronto",Cafe,25.0,Financial District
Ho Ga,QUICK BITES,3.3,11.0,"Standard Life Centre, 121 King Street West, The PATH, Toronto",Asian,25.0,Financial District
Sushi-Q,QUICK BITES,3.1,9.0,"Commerce Court, 199 Bay Street, The PATH, Toronto",Sushi,25.0,Financial District
Burger King,FAST FOOD,3.0,14.0,130 King Street West,"Fast Food, Burger",20.0,Financial District
The Great Canadian Bagel,QUICK BITES,3.1,7.0,"First Canadian Place, 100 King Street West, The PATH, Toronto",Cafe,15.0,Financial District
Amano Pasta,CASUAL DINING,,,"65 Front St W, Toronto, ON M5J 1E6",Italian,55.0,Financial District
Sud Forno,BAKERY,3.3,4.0,"132 Yonge Street, Financial District, Toronto ON M5C 1X3","Bakery, Italian",20.0,Financial District
Umi Sushi Express,Other,3.3,10.0,"TD West Tower, 100 Wellington Street West, The PATH, Toronto","Sushi, Japanese, Asian",25.0,Financial District
Bibab Express,QUICK BITES,2.8,11.0,"Richmond Adelaide Centre, 120 Adelaide Street West, The PATH, Toronto","Korean, Japanese",25.0,Financial District
Pizzeria Bosco,QUICK BITES,2.7,11.0,"Richtree Market, Eaton Centre, Level One, 14 Queen Street West, Toronto","Pizza, Fast Food",25.0,Financial District
Richtree Queen Street Deli,QUICK BITES,3.1,6.0,"Richtree Market, Eaton Centre, Level One , 14 Queen Street West, Toronto",Deli,20.0,Financial District
