Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Pizza Depot,QUICK BITES,,,"9461 Jane Street, Unit 101, Vaughan","Pizza, Fast Food",25.0,Vaughan
Pizza Panini,QUICK BITES,,,"665 Millway Avenue, Unit 33, Vaughan","Pizza, Italian",25.0,Vaughan
Tiffin Time,QUICK BITES,,,"Peace Plaza, 9699 Jane Street, Vaughan","Indian, Sri Lankan",25.0,Vaughan
Di Manno Bakery,CASUAL DINING,,,"10 Buttermill Avenue, Vaughan",Italian,25.0,Vaughan
Karma's Pure Vegetarian Punjabi Cuisine,CASUAL DINING,,,"9699 Jane Street, Unit 28, Maple, ON L6A 0A4",North Indian,35.0,Vaughan
Swiss Chalet Rotisserie & Grill,CASUAL DINING,,,"12001 Highway 400 N, King City L7B 1A8","Canadian, Grill, Beverages",40.0,Vaughan
KFC,QUICK BITES,,,"10 Jacob Keffer Parkway, Concord, Vaughan L4K 5E3",Fast Food,25.0,Vaughan
Bubble Tease,BEVERAGE SHOP,,,"Vaughan Mills Mall, 1 Bass Pro Mills Drive, Vaughan","Bubble Tea, Beverages",15.0,Vaughan
Botticelli Ristorante,CASUAL DINING,,,"705 Applewood Crescent, Vaughan",Italian,50.0,Vaughan
Jimmy The Greek,QUICK BITES,,,"Vaughan Mills Mall, Food Court, 1 Bass Pro Mills Drive, Vaughan",Greek,25.0,Vaughan
COBS Bread,BAKERY,,,"Mackenzie Glen Square, 2810 Major Mackenzie, Vaughan",Bakery,15.0,Vaughan
Re:fuel - Aloft Vaughan Mills,QUICK BITES,,,"Aloft Vaughan Mills, 151 Bass Pro Mills Drive, Vaughan",Cafe,30.0,Vaughan
Tim Hortons,CAFÉ,,,2606 Rutherford Road,HOURS:,,Vaughan
Bar & Grill- SpringHill Suites by Marriott Toronto...,CASUAL DINING,,,"612 Applewood Crescent, Vaughan",Canadian,45.0,Vaughan
Mamma Mia Place,CASUAL DINING,,,3560 Rutherford Road,Mexican,,Vaughan
WaffleU,CAFÉ,,,"2354 Major MacKenzie Drive W, Maple, ON L6A 3Y7, Canada","Cafe, Desserts, Bakery",20.0,Vaughan
7 Lounge,Other,,,"4411 Highway 7, Woodbridge, ON L4L 5W6","Canadian, Bar Food",50.0,Vaughan
Who Tone Bistro,CASUAL DINING,,,"1 Promenade Circle Unit 135, Thornhill, ON L4J 4P8",Asian Fusion,25.0,Vaughan
Seara,CAFÉ,,,"10385 Weston Road, Vaughan","Bakery, Cafe",20.0,Vaughan
Nova Era,CAFÉ,,,"11399 Keele Street, Vaughan","Bakery, Cafe, Portuguese",20.0,Vaughan
Chuck E. Cheese's,QUICK BITES,,,"3255 Rutherford Road, Vaughan","Pizza, Fast Food",25.0,Vaughan
Tasty Land Restaurant,QUICK BITES,,,"Norwood Plaza, 9699 Jane Street, Vaughan","South Indian, Sri Lankan",15.0,Vaughan
Country Style,CAFÉ,,,"11 Jacob Keffer Parkway, Vaughan",Cafe,20.0,Vaughan
Grill It Up,QUICK BITES,,,"Vaughan Mills Mall, Food Court, 1 Bass Pro Mills Drive, Vaughan",Grill,25.0,Vaughan
Purdy's,Other,,,"Vaughan Mills Mall, Food Court, 1 Bass Pro Mills Drive, Vaughan","Desserts, Ice Cream",20.0,Vaughan
Select Sandwich,QUICK BITES,,,"7800 Jane Street, Unit 2, Vaughan","Deli, Sandwich",25.0,Vaughan
Coffee Time,CAFÉ,,,"15 Connie Crescent, Unit 6, Vaughan",Cafe,25.0,Vaughan
Pronto Cafe,QUICK BITES,,,"9222 Keele Street, Unit 3-4, Vaughan",Italian,,Vaughan
Paradise,QUICK BITES,,,"3232 Steeles Avenue West, Unit 12, Vaughan","Pizza, Fast Food",30.0,Vaughan
Nate's Gluten Free Foods,BAKERY,,,"60 Rayette Road, Vaughan",Bakery,15.0,Vaughan
Cotto & Crudo,CASUAL DINING,,,"357 Edgeley Boulevard, Vaughan",Italian,50.0,Vaughan
DIVA,FAST CASUAL,,,"167 Applewood Crescent, Suite 1, Vaughan L4K 4K7","Burger, Sandwich",10.0,Vaughan
Tea Shop 168,BEVERAGE SHOP,,,"9699 Jane Street, Vaughan","Bubble Tea, Taiwanese, Beverages",25.0,Vaughan
Rosso Nero Cafe,CASUAL DINING,,,"344 Edgley Boulevard, Unit 26-227, Vaughan",Italian,30.0,Vaughan
Sundae Latte,DESSERT PARLOR,,,"Mackenzie Glen Square, 2810 Major Mackenzie Drive, Vaughan",Desserts,,Vaughan
Go Espresso,QUICK BITES,,,"7575 Keele Street, Unit 1, Vaughan","Korean, Coffee and Tea, Deli",20.0,Vaughan
Great North American Grill - Hilton Garden Inn...,CASUAL DINING,,,"Hilton Garden Inn Toronto/Vaughan, 3201 Highway 7, Vaughan",Grill,70.0,Vaughan
Deer Garden Signatures Vaughan,FAST CASUAL,,,"1520 Steeles Avenue West, Unit 102, Concord, ON L4K 3B9","Bubble Tea, Chinese",25.0,Vaughan
Wimpy's Diner,QUICK BITES,,,"1520 Steeles Avenue West, Toronto L4K 3B9",Diner,,Vaughan
Little Caesars,QUICK BITES,,,"9781 Jane Street, Unit 2, Vaughan","Pizza, Fast Food",25.0,Vaughan
Zona Caffe,CAFÉ,,,"9401 Jane Street, Vaughan","Italian, Cafe",25.0,Vaughan
Baskin Robbins,DESSERT PARLOR,,,"Vaughan Mills Mall, 1 Bass Pro Mills Drive, Vaughan","Ice Cream, Desserts",15.0,Vaughan
Kiev Restaurant,CASUAL DINING,,,"1520 Steeles Avenue West, Vaughan",European,35.0,Vaughan
TJ's Bistro,CASUAL DINING,,,"101 Fresh Way Drive, Vaughan",Vietnamese,20.0,Vaughan
The Bistro - The Courtyard By Marriott Toronto Vaughan,CASUAL DINING,,,"The Courtyard by Marriott Toronto Vaughan, 150 Interchange Way, Vaughan",Canadian,60.0,Vaughan
La Campagna,CASUAL DINING,,,"3330 Steeles Avenue West, Vaughan",Italian,30.0,Vaughan
Freshly Squeezed,BEVERAGE SHOP,,,"Vaughan Mills Mall, 1 Bass Pro Mills Drive, Vaughan","Juices, Beverages",15.0,Vaughan
Family Restaurant,QUICK BITES,,,"10 Strada Drive, Unit 7, Vaughan",Diner,30.0,Vaughan
Kernels Popcorn,QUICK BITES,,,"Vaughan Mills Mall, 1 Bass Pro Mills Drive, Vaughan",Fast Food,15.0,Vaughan
Il Fornaio Bakery,QUICK BITES,,,"2781 Highway 7, Vaughan",Italian,,Vaughan
W XYZ Bar - Aloft Vaughan Mills,BAR,,,"Aloft Vaughan Mills, 151 Bass Pro Mills Drive, Vaughan",Tapas,70.0,Vaughan
Denny's,CASUAL DINING,,,2610 Rutherford Road,American,30.0,Vaughan
Royal Jade,CASUAL DINING,,,"2100 Steeles Avenue West, Concord, ON L4K 2V1",Hakka Chinese,25.0,Vaughan
Stella's Lunch & Grill,CASUAL DINING,,,"10 Planchet Road, Concord, Vaughan","Greek, Mediterranean",30.0,Vaughan
Quiznos,QUICK BITES,,,"2701 Rutherford Road, Vaughan",Fast Food,25.0,Vaughan
Magenta Bakery,BAKERY,,,"201 Millway Avenue, Vaughan","Bakery, Desserts",,Vaughan
Bakers Dozen,QUICK BITES,,,"2030 Highway 7, Vaughan","Chinese, Coffee and Tea",20.0,Vaughan
Tung Hing Bakery,BAKERY,,,"3255 Rutherford Road, Vaughan L4K 5Y5","Bakery, Vietnamese, Chinese, Asian",15.0,Vaughan
Buffalo Wild Wings,QUICK BITES,,,3580 Major Mackenzie Drive West,"Fast Food, American",20.0,Vaughan
Teavana,BEVERAGE SHOP,,,"Vaughan Mills Mall, 1 Bass Pro Mills Drive, Vaughan","Tea, Beverages",20.0,Vaughan
Baker's Best,BAKERY,,,"8400 Jane Street, Unit 1-2, Vaughan","Bakery, Cafe",15.0,Vaughan
Pho 128,CASUAL DINING,,,"207 Edgeley Boulevard Unit 12, Concord, ON L4K 4B5",Vietnamese,35.0,Vaughan
Pho Anise,CASUAL DINING,,,"8750 Jane Street, Vaughan","Vietnamese, Asian",30.0,Vaughan
The Garden Grille & Bar - Hilton Garden Inn,CASUAL DINING,,,"3201 Highway 7, Vaughan","American, Grill, Steak",50.0,Vaughan
Mom's Bistro,FAST CASUAL,,,"146 Citation Drive, Concord, ON L4K 2S8",Fast Food,20.0,Vaughan
Harvey's,CASUAL DINING,,,"2030 Hwy 7, ON L4K 1W6, Concord, Toronto","Burger, Canadian, Fast Food",6.0,Vaughan
Piccolo Paese Espresso Bar,CAFÉ,,,"2338 Major MacKenzie Drive West, Vaughan",Cafe,15.0,Vaughan
Starbucks,CAFÉ,,,"Vaughan Mills, 1 Bass Pro Mills Drive, 743, Vaughan L4K 5W4","Cafe, Sandwich",25.0,Vaughan
Tinh Tam Trai,CASUAL DINING,,,"3255 Rutherford Road 10, Concord, ON L4K 5Y5",Vietnamese,35.0,Vaughan
Firehouse Subs,QUICK BITES,,,"2901 Major MacKenzie Dr W Unit C-2, Vaughan, Toronto L6A 3N9","Sandwich, Fast Food",30.0,Vaughan
Vivo Pizza + Pasta,CASUAL DINING,,,"3450, Major MacKenzie Dr W, Woodbridge, Vaughan, ON L4L 1A6",Italian,50.0,Vaughan
Pronto Panini,CASUAL DINING,,,"7880 Keele Street, Unit 5, Vaughan",Italian,30.0,Vaughan
Fresh for Less,QUICK BITES,,,"2050 Steeles Avenue West, Vaughan","Mediterranean, Deli",25.0,Vaughan
Sopressata,CASUAL DINING,,,"2338 Major Mackenzie Drive West, Vaughan",Italian,30.0,Vaughan
Joe's Cafe,CAFÉ,,,"9929 Keele Street, Unit 101, Vaughan","Cafe, Italian",25.0,Vaughan
Pizza Village,QUICK BITES,,,"11399 Keele Street, Vaughan",Pizza,25.0,Vaughan
Lisa's Gourmet Foods,QUICK BITES,,,"231 Millway Avenue, Vaughan",Italian,,Vaughan
Edible Arrangements,DESSERT PARLOR,,,"3255 Rutherford Road Unit 11, Toronto L4K 5Y5",Desserts,20.0,Vaughan
Hero Certified Burgers,FAST CASUAL,,,"21 Famous Ave #1, Woodbridge, ON L4L 0B6, Canada",Fast Food,15.0,Vaughan
St. Louis Bar & Grill,BAR,,,"8290, Highway 27 Unit 1, Vaughan, Toronto",Grill,,Vaughan
Van Sandwich,QUICK BITES,,,"3255 Rutherford Road, Unit 10, Vaughan",Fast Food,15.0,Vaughan
Deli Deli,CAFÉ,,,"207 Edgeley Boulevard, Vaughan",Cafe,20.0,Vaughan
Aura By Cashew & Clive,CASUAL DINING,,,"10365 Islington Ave, Inside McMichael Gallery, Vaughan",Canadian,30.0,Vaughan
Capo Ristorante,QUICK BITES,,,"219 Connie Crescent, Unit 5, Vaughan",Italian,25.0,Vaughan
Fofi's Bistro,CASUAL DINING,,,"2780 Highway 7, Unit 105, Vaughan",Italian,25.0,Vaughan
Justin's Mediterranean Cuisine,CASUAL DINING,,,"146 Citation Drive, Vaughan",Mediterranean,40.0,Vaughan
La Molisana Cafe,CASUAL DINING,,,"345 Millway Avenue, Vaughan","Italian, Sandwich",,Vaughan
Avlyn Gardens Ristorante,CASUAL DINING,,,10503 Islington Avenue,"Italian, Pizza",,Vaughan
Starbucks,CAFÉ,,,2810 Major MacKenzie Drive L6A 1R8,Cafe,,Vaughan
AllStar Wings & Ribs,QUICK BITES,,,"3130 Rutherford Road, Suite 2 L4K 0B1","American, Bar Food, BBQ, Canadian",,Vaughan
Wonder Chicken Portuguese BBQ,CASUAL DINING,,,"9781 Jane St, Unit 3, Maple, Toronto L6A 3N9",Portuguese,20.0,Vaughan
Just Temptations,BAKERY,,,"3175 Rutherford Road, Concord, ON L4K 0A3",Bakery,20.0,Vaughan
Hero Certified Burgers,FAST CASUAL,,,"1380 Major Mac Kenzie Dr W, Maple, ON L6A 4H6",Burger,15.0,Vaughan
Quiznos,Other,,,2701 Rutherford Road B6,HOURS:,,Vaughan
Tim Hortons,CAFÉ,,,3310 Steeles Avenue West,HOURS:,,Vaughan
Tim Hortons,CAFÉ,,,7235 Keele Street South,HOURS:,,Vaughan
Dairy Queen (Treat Only),DESSERT PARLOR,,,422 Swiss Dip - International Street,Desserts,,Vaughan
Dairy Queen (Treat Only),DESSERT PARLOR,,,524 Sundaes & Cones Medieval Faire,Ice Cream,15.0,Vaughan
