Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Skyway Diner,CASUAL DINING,3.0,23.0,"1-645 Plains Road E, Burlington L7T 2E8","Canadian, Diner",30.0,Burlington
Pluckers Wing & Crab Shack,CASUAL DINING,3.5,24.0,"355 Plains Road East, Burlington","Bar Food, Seafood",40.0,Burlington
QB Sports Bar,BAR,3.9,27.0,"4460 Fairview Street, Burlington",Bar Food,45.0,Burlington
Sunset Grill,CASUAL DINING,3.8,32.0,"2500 Appleby Line, Burlington","Diner, Breakfast",30.0,Burlington
Halifax Donair,QUICK BITES,3.8,21.0,"3300 Fairview Street, Burlington",Fast Food,20.0,Burlington
Burrito Masters,QUICK BITES,3.6,23.0,"480 Brant Street, Unit 2, Burlington",Tex-Mex,25.0,Burlington
Kwality,CASUAL DINING,3.7,27.0,"1505 Guelph Line, Burlington",Indian,35.0,Burlington
Gator Ted's,CASUAL DINING,3.5,23.0,"1505 Guelph Line, Burlington","Bar Food, Canadian",50.0,Burlington
Bombay Chinese Cuisine,CASUAL DINING,3.8,15.0,"3480 Fairview Street, Burlington",Hakka Chinese,40.0,Burlington
Burlington Charcoal Pit,CASUAL DINING,3.7,24.0,"2031 Lakeshore Road, Burlington L7R 0A4","Canadian, Greek",30.0,Burlington
Naroma Pizza Bar,CASUAL DINING,3.1,18.0,"901 Brant St, Burlington L7R2J6","Italian, Pizza",13.0,Burlington
Lord Nelson Fine Dining,FINE DINING,3.7,23.0,"650 Plains Rd E, Burlington","Seafood, Steak",107.0,Burlington
Fraticelli's Italian Grill & Lounge,CASUAL DINING,3.5,24.0,"1860 Appleby Line Unit 15, Burlington L7L0B8","Italian, Grill",65.0,Burlington
The Water Street Cooker,CASUAL DINING,3.6,23.0,"2084 Old Lakeshore Road, Burlington",Canadian,40.0,Burlington
SB Prime,CASUAL DINING,3.7,25.0,"390 Brant Street, Burlington","American, Seafood, Steak",125.0,Burlington
Celli's Osteria,FINE DINING,3.6,17.0,"421 Brant Street, Burlington L7R2G3",Italian,80.0,Burlington
Rib Eye Jack'S Ale House,BAR,3.2,12.0,"4045 Harvester Rd, Burlington, Burlington L7L5J1","American, Burger, Bar Food",80.0,Burlington
Red Lobster,CASUAL DINING,3.8,16.0,"2423 Fairview Street, Burlington L7R 2E4",Seafood,60.0,Burlington
Lowville Bistro,CASUAL DINING,2.8,22.0,"6179 Guelph Line, Burlington L9T2X6","European, Italian",50.0,Burlington
Blossom City,CASUAL DINING,3.5,12.0,"403 Brant Street, Burlington L7R 2E9","Chinese, Asian",35.0,Burlington
Imi Japanese Cuisine,CASUAL DINING,3.6,22.0,"2011 Plains Rd E #1, Burlington L7R 0A6","Sushi, Japanese, Asian",80.0,Burlington
East Side Mario's Burlington,CASUAL DINING,3.4,22.0,"2000 Appleby Line, Burlington L7L 6M6","Italian, Canadian, Pizza",40.0,Burlington
Siam Dish,CASUAL DINING,3.8,22.0,730 Guelph Line L7R 3N5,"Thai, Asian",40.0,Burlington
WingsUp!,QUICK BITES,3.5,8.0,"730 Guelph Line, Burlington L7R 3N5",Fast Food,30.0,Burlington
Di Mario's Trattoria,CASUAL DINING,3.9,16.0,"1455 Lakeshore Road, Burlington",Italian,80.0,Burlington
Boston Pizza,CASUAL DINING,3.7,19.0,"3120 South Service Road, Burlington","American, Pizza",40.0,Burlington
The Carriage House Restaurant,FINE DINING,3.9,13.0,"2101 Old Lakeshore Road, Burlington L7R 1A4",French,90.0,Burlington
Sunnyside Grill,CASUAL DINING,3.6,23.0,"Appleby Square, 450 Appleby Line, Burlington","Canadian, Burger",35.0,Burlington
Downtown Bistro & Grill,CASUAL DINING,3.5,7.0,"441 Elizabeth Street, Burlington","Grill, Italian, French, Mediterranean",70.0,Burlington
Applestone Pizzeria,QUICK BITES,3.6,14.0,"1900 Appleby Line, Burlington L7L6A1",Pizza,40.0,Burlington
Beaver & Bulldog - Waterfront Hotel,CASUAL DINING,3.0,19.0,"Waterfront Hotel, 2020 Lakeshore Road, Burlington","Canadian, Bar Food",70.0,Burlington
Tin Cup Sports Grill,CASUAL DINING,3.8,18.0,"1831 Walkers Line, Burlington",Bar Food,60.0,Burlington
Curdz Poutinerie,QUICK BITES,3.4,8.0,"398 John Street, Burlington","Canadian, Fast Food",,Burlington
St. Louis Bar and Grill,CASUAL DINING,3.5,14.0,"450, Appleby Line, Burlington, ON L7L 2Y2","Bar Food, Grill",40.0,Burlington
Easterbrook's Red Hot Grill,QUICK BITES,3.9,19.0,"2344 New Street, Burlington","Burger, Ice Cream, Desserts",20.0,Burlington
Swiss Chalet,CASUAL DINING,3.4,11.0,"Upper Appleby Centre, 1950 Appleby Line, Burlington L7L 0B7","Canadian, Grill, Beverages",40.0,Burlington
Fionn MacCool's,CASUAL DINING,2.9,6.0,"2331 Appleby Line, Burlington L7L 0J3","Bar Food, Irish, Canadian",60.0,Burlington
The Black Bull,CASUAL DINING,3.1,16.0,"1124 Guelph Line, Burlington","British, Bar Food",45.0,Burlington
Yogurty's,DESSERT PARLOR,3.9,16.0,"Appleby Village, 5010 Pinedale Avenue, Burlington","Frozen Yogurt, Desserts",15.0,Burlington
Wendel Clark's,CASUAL DINING,2.9,24.0,"380 Brant Street, Burlington","Grill, Burger, Canadian",70.0,Burlington
Coffee Culture,CAFÉ,3.3,14.0,"390 Brant Street, Burlington",Cafe,20.0,Burlington
Montana's BBQ & Bar,CASUAL DINING,3.5,17.0,"3040 Davidson Court, Burlington L7M 5A2","Canadian, Grill, BBQ, Steak",50.0,Burlington
Sammy's Famous Donairs,QUICK BITES,3.3,15.0,"Roseland Plaza, 453 Guelph Line, Burlington",Mediterranean,35.0,Burlington
Boon Burger Cafe,CASUAL DINING,3.4,5.0,399 Elizabeth Street L7R 0A4,"Pizza, Burger, Vegetarian",20.0,Burlington
Burritoz,QUICK BITES,3.0,8.0,"1035 Brant Street, Burlington",Mexican,20.0,Burlington
Afghan Kebob,CASUAL DINING,,,"1400 Plains Road East, Unit 6, Burlington","Kebab, Middle Eastern, Afghan",40.0,Burlington
Souvlaki Hut,QUICK BITES,2.7,14.0,"495 Brant Street, Burlington","Greek, Fast Food",30.0,Burlington
Mythos,CASUAL DINING,3.4,7.0,3500 Fairview Street,Greek,,Burlington
Pita Pit,QUICK BITES,3.4,12.0,"3315 Fairview Street, Burlington",Healthy Food,25.0,Burlington
JC's Hot Bagels,BAKERY,3.5,14.0,"Roseland Plaza, 3011 New Street, Burlington","Bakery, Cafe",20.0,Burlington
Amaya Express,QUICK BITES,3.4,8.0,"489 Brant Street, Burlington",Indian,40.0,Burlington
Kelsey's,CASUAL DINING,3.4,13.0,"Burlington Mall, 777 Guelph Line, Burlington L7R 3N2",Canadian,65.0,Burlington
Popeyes,QUICK BITES,3.2,14.0,"2011 Plains Road East, Burlington",Fast Food,25.0,Burlington
Jacksons Landing,CASUAL DINING,,,"5000 New St Unit #1, Burlington L7L1V1","Canadian, Grill",55.0,Burlington
Williams Fresh Café,CAFÉ,2.9,11.0,"1250 Brant Street, Burlington L7P 1X8",Cafe,25.0,Burlington
Serendipity Tea House,CAFÉ,2.9,9.0,"472 Elizabeth Street, Burlington","Cafe, Sandwich",35.0,Burlington
Arby's,CASUAL DINING,3.8,12.0,4135 Fairview Street,Fast Food,20.0,Burlington
Daytime Grill,CASUAL DINING,3.3,9.0,"1860 Appleby Line, Burlington","Canadian, Diner, Chinese",13.0,Burlington
Barra Fion Tapas & Barrel,CASUAL DINING,3.7,5.0,"1505 Guelph Line, Burlington",Tapas,60.0,Burlington
Thai Express,QUICK BITES,3.2,11.0,"671 Appleby Line, Burlington",Thai,25.0,Burlington
Wimpy's Diner,CASUAL DINING,2.8,10.0,"Roseland Plaza, 475 Guelph Line, Burlington",Diner,30.0,Burlington
