Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Bellisimo Pizzeria & Ristorante,CASUAL DINING,3.8,47.0,"164 The Esplanade, Toronto M5A 4A6","Italian, Pizza",30.0,St. Lawrence
P.J. O'Brien,CASUAL DINING,4.0,46.0,"39 Colborne Street, Toronto","Bar Food, Irish",55.0,St. Lawrence
120 Diner,CASUAL DINING,3.2,23.0,"120 Church Street, Toronto M5C2G8",Diner,50.0,St. Lawrence
TCJ Restaurant,CASUAL DINING,3.4,19.0,"64 Queen Street East, Toronto M5C 2T3","Thai, Chinese, Japanese, Asian",40.0,St. Lawrence
Victoria's Restaurant - The Omni King Edward Hotel,FINE DINING,3.4,33.0,"The Omni King Edward Hotel, 37 King Street East, Toronto","Canadian, Breakfast, Tea",70.0,St. Lawrence
Cafe 260,CAFÉ,3.9,26.0,"260 Richmond Street East, Toronto",Cafe,25.0,St. Lawrence
Bravi Ristorante,CASUAL DINING,3.8,40.0,"40 Wellington Street East, Toronto",Italian,90.0,St. Lawrence
Tom Jones Steakhouse,FINE DINING,3.4,32.0,"17 Leader Lane, Toronto M5H 1L8","Steak, Seafood",150.0,St. Lawrence
CC Lounge,BAR,3.6,13.0,"45 Front Street East, Toronto M5E 1B3","Bar Food, American",100.0,St. Lawrence
BerBer Social,CASUAL DINING,3.4,45.0,"49 Front Street East, Toronto M5E 1B3","Moroccan, Mediterranean",50.0,St. Lawrence
Jersey Giant,BAR,3.7,48.0,"71 Front Street East, Toronto M5E 1T9","Bar Food, British",60.0,St. Lawrence
Balzac's Coffee Roasters,CAFÉ,3.5,29.0,"10 Market Street, Toronto",Cafe,25.0,St. Lawrence
Cocina Economica,CASUAL DINING,3.1,16.0,"141 Berkeley Street, Toronto",Mexican,50.0,St. Lawrence
Churrasco,QUICK BITES,3.9,35.0,"St. Lawrence Market, 91 Front Street East, Toronto",Portuguese,30.0,St. Lawrence
Miyaki Sushi,CASUAL DINING,3.9,32.0,"222 The Esplanade, Unit 4, Toronto M5A 4M8","Sushi, Japanese, Asian",45.0,St. Lawrence
Wild Wing,CASUAL DINING,3.3,30.0,"107 Church Street, Toronto",Bar Food,50.0,St. Lawrence
Jack Astor's,CASUAL DINING,3.7,38.0,"73A Front Street East, Toronto",Bar Food,55.0,St. Lawrence
The Flatiron,CASUAL DINING,3.9,38.0,"49 Wellington Street East, Toronto",Bar Food,65.0,St. Lawrence
Hero Certified Burgers,QUICK BITES,2.7,39.0,"79 Yonge Street, Toronto","Burger, Sandwich",25.0,St. Lawrence
True True Pizza,CASUAL DINING,3.2,10.0,"169 King Street East, Toronto M5A 1J4",Pizza,25.0,St. Lawrence
Ardo,CASUAL DINING,3.6,10.0,"243 King Street East, Toronto M5A 1J9","Italian, Seafood, Pizza",,St. Lawrence
Batch,CASUAL DINING,3.3,11.0,75 Victoria Street M5C 2B1,Bar Food,40.0,St. Lawrence
Fast Fresh Foods,QUICK BITES,3.7,30.0,"79B Yonge Street, Toronto",Healthy Food,25.0,St. Lawrence
Cruda Cafe,CASUAL DINING,2.7,16.0,"St. Lawrence Market, Lower Level, 93 Front Street East, Toronto","Healthy Food, Bakery",40.0,St. Lawrence
Wildfire Steakhouse - Cosmopolitan Hotel,CASUAL DINING,3.4,15.0,"Cosmopolitan Hotel, 8 Colborne Street, Toronto",Steak,100.0,St. Lawrence
On The Rocks,CASUAL DINING,3.0,23.0,"169 Front Street East, Toronto M5A 3Z4","Chinese, Asian, Bar Food",35.0,St. Lawrence
St. Lawrence Pizza and Pasta,QUICK BITES,3.5,20.0,"St. Lawrence Market, 93 Front Street East, Toronto",Italian,20.0,St. Lawrence
St. Louis Bar And Grill,CASUAL DINING,3.4,27.0,"92 King Street E Unit 114, Toronto, ON","Bar Food, Grill",40.0,St. Lawrence
Gabby's,BAR,3.4,27.0,"189 King Street East, Toronto M4I 1E1",Bar Food,55.0,St. Lawrence
Ichiban Sushi House,CASUAL DINING,2.8,28.0,"58 Wellington Street East, Toronto","Sushi, Japanese, Asian",40.0,St. Lawrence
Oriental Taste,CASUAL DINING,3.6,22.0,"329 Queen Street East, Toronto M5A 1S9","Sushi, Japanese, Chinese, Asian",45.0,St. Lawrence
Old Bleu Cafe & Eatery,CAFÉ,3.7,14.0,"73 Queen Street East, Toronto",Cafe,25.0,St. Lawrence
Clockwork Coffee,CAFÉ,3.4,6.0,"36 Toronto Street, Toronto M5C 2C5",Cafe,20.0,St. Lawrence
Stonemill Bakehouse,BAKERY,3.5,7.0,"St. Lawrence Market, Lower Level, 92 Front Street East, Toronto M1V 4B3",Bakery,15.0,St. Lawrence
Souvlaki Express,QUICK BITES,3.1,21.0,"348 Queen Street East, Toronto M5A","Greek, Fast Food",30.0,St. Lawrence
Uncle Tony's,CASUAL DINING,3.4,6.0,"38 Wellington Street East, Toronto","Pizza, Italian",50.0,St. Lawrence
O Resto,CASUAL DINING,3.2,14.0,"7 King Street East, Toronto","Burger, American, Canadian",45.0,St. Lawrence
Portico - Cambridge Suites Hotel,FINE DINING,3.0,14.0,"Cambridge Suites Hotel, 15 Richmond Street East, Toronto","Canadian, European, Asian",85.0,St. Lawrence
Brown Brothers,QUICK BITES,3.5,11.0,"St. Lawrence Market, 91 Front Street East, Toronto",Deli,20.0,St. Lawrence
Sausage King,QUICK BITES,3.8,15.0,"St. Lawrence Market, 95 Front Street East, Toronto M5E 1C3","Fast Food, Deli",20.0,St. Lawrence
Porh Pawh's Bakery Cafe,CAFÉ,3.7,16.0,"70 Adelaide Street East, Toronto",Cafe,20.0,St. Lawrence
Lavazza Espression - The Omni King Edward Hotel,CAFÉ,2.9,16.0,"The Omni King Edward Hotel, 37 King Street East, Toronto M5C 1E9",Cafe,25.0,St. Lawrence
Yianni's Kitchen,QUICK BITES,3.1,15.0,"St. Lawrence Market, Lower Level, 92 Front Street East, Toronto",Greek,25.0,St. Lawrence
Goose Island Brewhouse Toronto,CASUAL DINING,3.2,5.0,"70, The Esplanade, Toronto","American, Canadian",60.0,St. Lawrence
El Local Loco,CASUAL DINING,3.5,4.0,"9 Church Street, Toronto M5E 1W1","Mexican, Spanish",25.0,St. Lawrence
Quesada,QUICK BITES,3.3,18.0,"92 King Street East, Unit 120, Toronto",Tex-Mex,25.0,St. Lawrence
McVeigh's Irish Pub,BAR,3.3,16.0,"124 Church Street, Toronto M5C 2G8","Bar Food, Irish",55.0,St. Lawrence
Eve's Temptations,BAKERY,3.3,14.0,"St. Lawrence Market, Lower Level, 93 Front Street East, Toronto",Bakery,15.0,St. Lawrence
Crepe It Up,CAFÉ,3.4,11.0,"St. Lawrence Market, Lower Level, 91 Front Street East, Toronto","Cafe, Desserts",20.0,St. Lawrence
Pita Land,QUICK BITES,3.4,20.0,"246 King Street East, Toronto",Middle Eastern,30.0,St. Lawrence
Future Bakery,BAKERY,3.0,18.0,"St. Lawrence Market, 91 Front Street East, Toronto",Bakery,20.0,St. Lawrence
Everyday Gourmet,CAFÉ,3.6,11.0,"St. Lawrence Market, Lower Level, 91 Front Street East, Toronto M5E 1C3",Cafe,15.0,St. Lawrence
Freshii,QUICK BITES,3.6,14.0,"92 King Street East, Toronto",Healthy Food,30.0,St. Lawrence
Big Pita,CASUAL DINING,3.0,8.0,"115 Front Street, Toronto M5A 4S5","Mediterranean, Greek",25.0,St. Lawrence
Shawarma House,QUICK BITES,3.4,15.0,"222 The Esplanade, Toronto","Middle Eastern, Fast Food",25.0,St. Lawrence
Cafe Nicole - Novotel Toronto Centre,CASUAL DINING,3.3,14.0,"Novotel Toronto Centre, 45 The Esplanade, Toronto","French, Canadian",45.0,St. Lawrence
Pick 6ix,CASUAL DINING,3.0,4.0,"33 Yonge Street, Toronto M5E 0A9","Japanese, Canadian, Bar Food",80.0,St. Lawrence
The Black Canary Espresso Bar,CAFÉ,2.8,9.0,"61 Sherbourne Street, Toronto",Cafe,20.0,St. Lawrence
Nari Sushi,QUICK BITES,3.6,8.0,"257 King Street East, Toronto M5A1K2","Sushi, Japanese",20.0,St. Lawrence
Pizzaiolo,QUICK BITES,3.2,11.0,"1 Toronto Street, Toronto","Pizza, Fast Food",30.0,St. Lawrence
La Prep,QUICK BITES,3.3,9.0,"1 Queen Street East, Toronto",Cafe,25.0,St. Lawrence
Amaya Express,QUICK BITES,2.7,18.0,"263 King Street East, Toronto",Indian,40.0,St. Lawrence
Ueno Market,CAFÉ,3.4,9.0,"75 Sherbourne Street, Toronto","Cafe, Japanese",25.0,St. Lawrence
Starbucks,CAFÉ,2.9,14.0,"81 Front Street East, Toronto",Cafe,20.0,St. Lawrence
South St. Burger,QUICK BITES,2.9,4.0,"260 King Street East, Toronto, ON, M5A 4L5","Burger, Fast Food",25.0,St. Lawrence
FAMO Sandwiches,QUICK BITES,3.4,4.0,"122 Sherbourne Street, Toronto M5A 2R4",Sandwich,25.0,St. Lawrence
Bibab Express,QUICK BITES,3.4,9.0,"33 Yonge Street, Unit 107, Toronto","Korean, Japanese",25.0,St. Lawrence
Amsterdam Bicycle Club,CASUAL DINING,3.6,13.0,"54 The Esplanade, Toronto M5E 1A6","Italian, Bar Food",55.0,St. Lawrence
Yip's Kitchen,QUICK BITES,3.1,12.0,"St. Lawrence Market, Lower Level, 95 Front Street East, Toronto","Chinese, Asian",20.0,St. Lawrence
European Delight,QUICK BITES,3.4,12.0,"St. Lawrence Market, Lower Level, 91 Front Street East, Toronto",European,25.0,St. Lawrence
Carnicero's,QUICK BITES,3.5,13.0,"St. Lawrence Market, 93 Front Street East, Toronto M5E 1C3",Mexican,20.0,St. Lawrence
Pizza Pizza,QUICK BITES,3.2,9.0,"107 Front Street East, Toronto","Pizza, Fast Food",25.0,St. Lawrence
Tim Hortons,CAFÉ,3.5,11.0,"18 King Street East, Toronto","American, Donuts, Desserts",20.0,St. Lawrence
