Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Sanagan's Meat Locker,QUICK BITES,3.7,46.0,"176 Baldwin Street, Toronto M5T 1L8",Deli,25.0,Kensington-Chinatown
One Hour,CAFÉ,3.3,32.0,"435 Spadina Avenue, Toronto M5T 2G6",Cafe,35.0,Kensington-Chinatown
Greens Vegetarian,CASUAL DINING,3.3,25.0,"638 Dundas Street West, Toronto M5T 1H8","Cantonese, Vegetarian",35.0,Kensington-Chinatown
Amadeu's,CASUAL DINING,3.5,49.0,"184 Augusta Avenue, Toronto M5T2L6",Portuguese,70.0,Kensington-Chinatown
Supermarket,CASUAL DINING,3.8,65.0,"268 Augusta Avenue, Toronto","Bar Food, Asian Fusion",60.0,Kensington-Chinatown
Pancho Y Emiliano,CASUAL DINING,3.6,47.0,"200 Augusta Avenue, Toronto M5T 2L6",Mexican,40.0,Kensington-Chinatown
Loka,CASUAL DINING,3.6,17.0,620 Queen Street West,"Pacific Northwest, Tapas",60.0,Kensington-Chinatown
Sugar Marmalade,QUICK BITES,3.3,31.0,"Dragon City Mall, Unit P, 280 Spadina Avenue, Toronto M5T 0A1","Desserts, Taiwanese",25.0,Kensington-Chinatown
Trinity Common,BAR,3.5,19.0,"303 Augusta Avenue, Toronto M5T 2M2",Bar Food,40.0,Kensington-Chinatown
Dolce Gelato,DESSERT PARLOR,3.7,42.0,"234 Augusta Avenue, Toronto M5T2L7","Ice Cream, Desserts",20.0,Kensington-Chinatown
Kanto,QUICK BITES,3.7,25.0,"Market 707, 707 Dundas Street West, Toronto M5T 2W6",Filipino,20.0,Kensington-Chinatown
La Tortilleria,CASUAL DINING,3.8,46.0,"198 Augusta Avenue, Toronto M5T2L6",Mexican,30.0,Kensington-Chinatown
Simon Sushi,CASUAL DINING,4.1,79.0,"409 Spadina Avenue, Toronto M5T 2G6",Sushi,40.0,Kensington-Chinatown
Cosmic Treats,DESSERT PARLOR,3.6,18.0,"207 Augusta Avenue, Toronto M5T2L4","Desserts, Ice Cream, Canadian",35.0,Kensington-Chinatown
Petit Nuage,DESSERT PARLOR,3.7,15.0,"Market 707, 707 Dundas Street West, Toronto M5T 2W6",Desserts,15.0,Kensington-Chinatown
Emporium Latino,QUICK BITES,3.9,19.0,"243 Augusta Avenue, Toronto M5T",Latin American,20.0,Kensington-Chinatown
Templeton's,BAR,3.5,32.0,"319 Augusta Avenue, Toronto M5T 2M2",Fusion,50.0,Kensington-Chinatown
Our Spot,CAFÉ,3.6,31.0,"180 Baldwin Street, Toronto M5T","Cafe, Breakfast",25.0,Kensington-Chinatown
Canton Chilli,CASUAL DINING,3.3,36.0,"418 Spadina Avenue, Toronto M5T 2G7",Cantonese,30.0,Kensington-Chinatown
Banh Mi Ba Le,QUICK BITES,3.4,22.0,"538 Dundas Street West, Toronto M5T 1H3",Vietnamese,15.0,Kensington-Chinatown
Blackbird Baking Co.,BAKERY,3.8,27.0,"172 Baldwin Street, Toronto M5T",Bakery,15.0,Kensington-Chinatown
The Owl Of Minerva,CASUAL DINING,3.5,37.0,"Dragon City Mall, Second Floor, Unit A & B, 280 Spadina Avenue, Toronto M5T0A1",Korean,35.0,Kensington-Chinatown
AAamazing Salad,QUICK BITES,3.4,5.0,160 Baldwin Street unit 2 M5T 3K7,"Healthy Food, Fusion",25.0,Kensington-Chinatown
Homemade Ramen,CASUAL DINING,3.3,16.0,"263 Spadina Avenue, Toronto M5T2E3",Northern Chinese,30.0,Kensington-Chinatown
Torteria San Cosme,CASUAL DINING,3.4,18.0,181 Baldwin Street,"Mexican, Sandwich",30.0,Kensington-Chinatown
Top Gun Steak,QUICK BITES,3.3,22.0,"251 Augusta Avenue, Toronto M5T2L8",Canadian,25.0,Kensington-Chinatown
I Deal Coffee,CAFÉ,3.6,42.0,"84 Nassau Street, Toronto M5T1M5",Cafe,20.0,Kensington-Chinatown
Golden Patty,QUICK BITES,3.6,35.0,"187 Baldwin Street, Toronto M5T 1M1",Jamaican,15.0,Kensington-Chinatown
Bunner's,BAKERY,3.7,16.0,"244 Augusta Avenue, Toronto M5T2L7","Desserts, Bakery",15.0,Kensington-Chinatown
Tibet Cafe & Bar,CASUAL DINING,3.7,23.0,"51 Kensington Avenue, Toronto M5T 2J8","Fusion, Tibetan",30.0,Kensington-Chinatown
OM Grilled Cheese,QUICK BITES,3.5,8.0,"66 1/2 Nassau Street, Toronto M5T 1M5",Sandwich,25.0,Kensington-Chinatown
Celebrity Hotpot,CASUAL DINING,3.6,26.0,"254 Spadina Avenue, Toronto M5T 2C2",Chinese,45.0,Kensington-Chinatown
North Poké,FAST CASUAL,3.7,20.0,"179 Baldwin Street, Toronto M5T 1L9",Hawaiian,10.0,Kensington-Chinatown
Ronnie's Local 069,BAR,3.4,28.0,"69 Nassau Street, Toronto M5T 1M6",Drinks Only,55.0,Kensington-Chinatown
Top Gun Burgers,QUICK BITES,3.4,8.0,"201 Augusta Avenue, Toronto M5T 2L4",Burger,30.0,Kensington-Chinatown
Morals Village,CASUAL DINING,3.0,14.0,436 Dundas Street West M5T 1G7 1G6,Chinese,60.0,Kensington-Chinatown
Sweet Olenka's,DESSERT PARLOR,3.6,16.0,"225 Augusta Avenue, Toronto M5T2L4","Desserts, Ice Cream",15.0,Kensington-Chinatown
El Arepazo,QUICK BITES,3.4,13.0,"181 Augusta Avenue, Toronto M5T 2L4","Fast Food, Mexican",25.0,Kensington-Chinatown
KOS Restaurant,CASUAL DINING,3.7,28.0,"61 Bellevue Avenue, Toronto M5T 2N4","Diner, Canadian",30.0,Kensington-Chinatown
Nom Nom Nom Crepes,QUICK BITES,3.4,16.0,"Market 707, 707 Dundas Street West, Toronto M5T 2W6","Desserts, Canadian",20.0,Kensington-Chinatown
Hong Kong Bistro Cafe,CASUAL DINING,3.2,20.0,"472 Dundas Street West, Second Floor, Toronto M5T 1G9",Hong Kong Style,35.0,Kensington-Chinatown
Aroma Espresso Bar,CAFÉ,3.1,26.0,"535 Queen Street West, Toronto",Cafe,25.0,Kensington-Chinatown
Last Temptation,CASUAL DINING,3.4,33.0,"12 Kensington Avenue, Toronto M5T",Bar Food,45.0,Kensington-Chinatown
Thai Country Kitchen,CASUAL DINING,3.5,21.0,"412 Spadina Avenue, Toronto M5T 2G7",Thai,25.0,Kensington-Chinatown
