Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Quick Pita,QUICK BITES,2.4,14.0,"188 Eglinton Avenue East, Toronto M4P 2X7","Lebanese, Fast Food",40.0,Yonge & Eglinton
Gabby's,BAR,3.3,11.0,"383 Eglinton Avenue East, Toronto M4P 1M5",Bar Food,55.0,Yonge & Eglinton
Gino's Pizza,QUICK BITES,,,"2387 Yonge Street, Toronto","Pizza, Fast Food",30.0,Yonge & Eglinton
Swiss Chalet,CASUAL DINING,3.1,7.0,"49 Eglinton Avenue, Toronto, ON M4P 1G6","Canadian, Grill, Beverages",40.0,Yonge & Eglinton
Sushi Shop Yonge Eglinton Centre,CASUAL DINING,3.4,5.0,2300 Yonge Street M4P 1E4 1E4,Sushi,30.0,Yonge & Eglinton
Maybes Restaurant,CASUAL DINING,3.3,7.0,188 Eglinton Avenue East M4P 1K2,Lebanese,25.0,Yonge & Eglinton
Freshii,QUICK BITES,3.4,6.0,"RioCan Yonge Eglinton Centre, 2300 Yonge Street, Toronto",Healthy Food,30.0,Yonge & Eglinton
Manchu Wok,QUICK BITES,2.8,6.0,"RioCan Yonge Eglinton Centre, 2300 Yonge Street, Toronto","Fast Food, Chinese, Asian",25.0,Yonge & Eglinton
Pasta Pantry Fine Foods,QUICK BITES,3.6,6.0,"1997 Yonge Street, Toronto M4S 1Z5",Italian,45.0,Yonge & Eglinton
Ritz Caribbean Foods,QUICK BITES,,,"32 Eglinton Avenue West, Toronto M4R 1A1","Caribbean, Jamaican",30.0,Yonge & Eglinton
Magic Oven,QUICK BITES,,,"302 Eglinton Avenue West, Toronto",Pizza,45.0,Yonge & Eglinton
A & W,QUICK BITES,3.0,5.0,"35 Eglinton Avenue East, Toronto","Burger, Fast Food",25.0,Yonge & Eglinton
Villa Madina,QUICK BITES,2.9,6.0,"RioCan Yonge Eglinton Centre, 2300 Yonge Street, Toronto",Mediterranean,25.0,Yonge & Eglinton
Thai Express,QUICK BITES,,,"1881 Yonge Street, Toronto",Thai,25.0,Yonge & Eglinton
Pizza Nova,QUICK BITES,3.2,6.0,"RioCan Yonge Eglinton Centre, 2300 Yonge Street, Toronto","Pizza, Fast Food",30.0,Yonge & Eglinton
Starbucks,CAFÉ,3.1,6.0,"39 Eglinton Avenue East, Toronto",Cafe,20.0,Yonge & Eglinton
Crosstown Coffee Bar,CAFÉ,,,"187 Highbourne Road, Toronto M5P 2J8",Cafe,15.0,Yonge & Eglinton
Zezafoun Syrian Cuisine,FAST CASUAL,,,"4 Manor Rd E, Toronto, ON M4S 1P8",Syrian,20.0,Yonge & Eglinton
Pastissima,QUICK BITES,3.0,9.0,"2633 Yonge Street, Toronto M4P2J6 2J6",Italian,30.0,Yonge & Eglinton
Joanne's Deli,QUICK BITES,3.3,6.0,"234 Eglinton Avenue East, Toronto",Deli,35.0,Yonge & Eglinton
Popeyes Louisiana Kitchen,QUICK BITES,3.7,7.0,"181 Eglinton Avenue East, Toronto M4P 1J4",Fast Food,25.0,Yonge & Eglinton
La Carnita,CASUAL DINING,,,"130 Eglinton, Toronto MP4 2X9",Mexican,,Yonge & Eglinton
Lemongrass,QUICK BITES,,,"RioCan Yonge Eglinton Centre, 2300 Yonge Street, Toronto M4R 1K8","Thai, Vietnamese",25.0,Yonge & Eglinton
Prohibition Gastrohouse,BAR,,,"40 Eglinton Avenue, Toronto, ON M4P 1A6",Canadian,45.0,Yonge & Eglinton
Fit For Life,QUICK BITES,,,"50 Eglinton Avenue East, Toronto","Healthy Food, Fast Food",25.0,Yonge & Eglinton
Bar Batavia,BAR,,,2031 Younge Street,Bar Food,60.0,Yonge & Eglinton
Hokkaido Ramen Santouka,CASUAL DINING,,,"2057, Yonge St, Yonge & Eglinton, Toronto",Ramen,45.0,Yonge & Eglinton
The Bagel Stop,CAFÉ,,,"RioCan Yonge Eglinton Centre, 2300 Yonge Street, Toronto",Cafe,15.0,Yonge & Eglinton
Panago,QUICK BITES,3.7,5.0,"188 Eglinton Avenue East, Toronto","Pizza, Fast Food",30.0,Yonge & Eglinton
McDonald's,QUICK BITES,,,"20 Eglinton Avenue East, Toronto",Fast Food,25.0,Yonge & Eglinton
Pizzaiolo,QUICK BITES,,,"37 Eglinton Avenue East, Toronto","Pizza, Fast Food",30.0,Yonge & Eglinton
Uptown Brie,QUICK BITES,,,"11 Castlefield Avenue, Toronto M4R 1G3","Sandwich, Deli",20.0,Yonge & Eglinton
Tim Hortons,CAFÉ,,,2377 Yonge Street,"American, Donuts, Desserts",20.0,Yonge & Eglinton
Second Cup Coffee Co.,Other,,,40 Eglinton Avenue East,"Cafe, Coffee and Tea, Frozen Yogurt",10.0,Yonge & Eglinton
Booster Juice,BEVERAGE SHOP,,,"RioCan Yonge Eglinton Centre, 2300 Yonge Stret, Toronto","Juices, Beverages, Healthy Food",20.0,Yonge & Eglinton
Taco Bell,QUICK BITES,,,"RioCan Yonge Eglinton Centre, 2300 Yonge Street, Toronto","Fast Food, Mexican",20.0,Yonge & Eglinton
Timothy's,CAFÉ,,,"90 Eglinton Avenue East, Toronto",Cafe,25.0,Yonge & Eglinton
Teriyaki Experience,QUICK BITES,,,"RioCan Yonge Eglinton Centre, 2300 Yonge Street, Toronto",Japanese,20.0,Yonge & Eglinton
Pizza Pizza,QUICK BITES,,,"1923 Yonge Street, Toronto","Pizza, Fast Food",25.0,Yonge & Eglinton
Wing Machine,QUICK BITES,,,"2387 Yonge Street, Yonge & Eglinton",Fast Food,30.0,Yonge & Eglinton
Greenhouse Juice Co.,BEVERAGE SHOP,,,"2553 Yonge Street, Toronto M4P 2J2","Juices, Healthy Food, Beverages",30.0,Yonge & Eglinton
Cafe Dinah E,CAFÉ,,,"124 Eglinton Avenue West, Toronto",Cafe,20.0,Yonge & Eglinton
Dal Moro's Fresh Pasta To Go,QUICK BITES,,,"605 Yonge Street, Yonge & Eglinton, Toronto",Italian,20.0,Yonge & Eglinton
Panini 2 go,CAFÉ,,,"2409 Yonge Street, Toronto","Cafe, Sandwich",25.0,Yonge & Eglinton
Subway,QUICK BITES,,,"250 Eglinton Avenue East, Toronto",Fast Food,20.0,Yonge & Eglinton
Jimmy The Greek,CASUAL DINING,,,"2300 Yonge Street Toronto, ON M4P 1E4",Greek,30.0,Yonge & Eglinton
Pascale Gourmet,QUICK BITES,,,"2393 Yonge Street, Toronto M4P 2E7","Sandwich, Italian, Deli",20.0,Yonge & Eglinton
Cinnabon,BAKERY,,,"2200 Yonge Street, Suite 500, Toronto",Desserts,15.0,Yonge & Eglinton
The Keg Steakhouse + Bar,BAR,,,"2201, Yonge Street, Yonge & Eglinton, Toronto",Steak,45.0,Yonge & Eglinton
Laura Secord,DESSERT PARLOR,,,"RioCan Yonge Eglinton Centre, 2300 Yonge Street, Toronto",Desserts,15.0,Yonge & Eglinton
Kiva's Bakery,QUICK BITES,,,"2496 Yonge Street, Toronto MP4 2H7","Sandwich, Bakery",10.0,Yonge & Eglinton
Yogen Früz,DESSERT PARLOR,,,"2300 Yonge Street, Toronto","Frozen Yogurt, Desserts",15.0,Yonge & Eglinton
Cafe Gelato,DESSERT PARLOR,,,"2494 Yonge Street, Toronto","Cafe, Desserts",15.0,Yonge & Eglinton
The Great Canadian Bagel,QUICK BITES,,,"2200 Yonge Street, Toronto",Cafe,15.0,Yonge & Eglinton
Byblos Uptown,CASUAL DINING,,,2537 Yonge Street,"Mexican, Mediterranean",60.0,Yonge & Eglinton
KFC,QUICK BITES,,,"RioCan Yonge Eglinton Centre, 2300 Yonge Street, Toronto",Fast Food,25.0,Yonge & Eglinton
JJ's Deli,QUICK BITES,,,"1881 Yonge Street, Toronto",Fast Food,15.0,Yonge & Eglinton
Harvey's,QUICK BITES,,,"49 Eglinton Avenue East, Toronto M4P 1G6","Fast Food, Canadian, Burger",25.0,Yonge & Eglinton
Pizza Hut,QUICK BITES,,,"233 Eglinton Avenue West, Toronto","Pizza, Fast Food",25.0,Yonge & Eglinton
Mr. Sub,QUICK BITES,,,"1881 Yonge Street, Toronto",Fast Food,25.0,Yonge & Eglinton
New York Classic Grill,BAR,,,"250 Eglinton Avenue West, Toronto M4R 1A7",Bar Food,50.0,Yonge & Eglinton
Harvey's,QUICK BITES,,,"2990 Eglinton Ave E, Toronto, Ontario, Yonge & Eglinton, Toronto","Fast Food, Canadian, Burger",25.0,Yonge & Eglinton
Village Juicery,BEVERAGE SHOP,,,2409 Yonge Street,Beverages,,Yonge & Eglinton
